,lst
18401,15056
18402,12901
18403,4454
18404,10348
18405,2687
18406,12075
18407,7889
18408,19614
18409,5395
18410,9426
18411,13630
18412,1529
18413,16279
18414,16635
18415,1500
18416,16405
18417,11816
18418,13347
18419,8861
18420,4989
18421,8534
18422,7038
18423,18032
18424,15795
18425,12341
18426,12691
18427,173
18428,14068
18429,6599
18430,17107
18431,10653
18432,17796
18433,11254
18434,10083
18435,14316
18436,19412
18437,4683
18438,12288
18439,10154
18440,15234
18441,6825
18442,14500
18443,19539
18444,19804
18445,2216
18446,17961
18447,15169
18448,1656
18449,11534
18450,15682
18451,11833
18452,5266
18453,12394
18454,449
18455,12367
18456,18530
18457,12072
18458,16775
18459,14784
18460,15740
18461,9810
18462,2961
18463,8347
18464,11179
18465,19751
18466,484
18467,40
18468,4898
18469,16174
18470,10370
18471,16841
18472,10454
18473,2808
18474,19865
18475,19180
18476,18069
18477,12760
18478,16349
18479,4196
18480,8324
18481,19828
18482,10081
18483,15894
18484,19043
18485,2587
18486,17624
18487,1474
18488,16003
18489,2252
18490,2785
18491,16971
18492,3671
18493,12453
18494,1872
18495,5121
18496,18256
18497,11852
18498,5546
18499,973
18500,17566
18501,19660
18502,16873
18503,5224
18504,1299
18505,18094
18506,9799
18507,19017
18508,17246
18509,12005
18510,13751
18511,4439
18512,6998
18513,2576
18514,3652
18515,17254
18516,18807
18517,6651
18518,11415
18519,8982
18520,1470
18521,8923
18522,11153
18523,17288
18524,541
18525,3326
18526,19349
18527,1100
18528,11925
18529,16961
18530,16401
18531,13691
18532,3174
18533,17280
18534,18001
18535,18728
18536,16487
18537,15172
18538,8305
18539,15108
18540,1331
18541,13545
18542,2088
18543,3614
18544,18690
18545,19608
18546,9997
18547,12366
18548,3725
18549,4930
18550,1828
18551,5910
18552,9727
18553,16467
18554,10495
18555,9975
18556,6457
18557,6493
18558,17078
18559,1655
18560,6027
18561,3681
18562,2763
18563,14197
18564,7130
18565,2781
18566,16447
18567,182
18568,16747
18569,15157
18570,8138
18571,3806
18572,15466
18573,18998
18574,8455
18575,1373
18576,11081
18577,2655
18578,1755
18579,14191
18580,2112
18581,17816
18582,7799
18583,8084
18584,14332
18585,144
18586,15070
18587,19812
18588,6108
18589,14462
18590,5999
18591,12802
18592,13113
18593,11988
18594,19246
18595,15133
18596,12656
18597,16383
18598,4340
18599,6225
18600,14965
18601,5405
18602,8420
18603,1348
18604,7329
18605,9180
18606,85
18607,18823
18608,9627
18609,632
18610,11475
18611,16031
18612,11387
18613,16224
18614,2468
18615,16600
18616,11680
18617,9570
18618,1673
18619,9123
18620,4821
18621,13965
18622,11405
18623,17823
18624,17113
18625,12040
18626,131
18627,7106
18628,17582
18629,14477
18630,9299
18631,13569
18632,6995
18633,6907
18634,16187
18635,19077
18636,19042
18637,19577
18638,6497
18639,4061
18640,5420
18641,4212
18642,15264
18643,7800
18644,14158
18645,4637
18646,7755
18647,9645
18648,17960
18649,6234
18650,12071
18651,2673
18652,196
18653,5089
18654,9728
18655,14218
18656,1598
18657,10806
18658,7438
18659,9533
18660,14237
18661,14726
18662,12796
18663,10429
18664,19895
18665,517
18666,14645
18667,13254
18668,14423
18669,17126
18670,14591
18671,9788
18672,3962
18673,19458
18674,6470
18675,15743
18676,3981
18677,9465
18678,15971
18679,11947
18680,14444
18681,3090
18682,19729
18683,17856
18684,2295
18685,9096
18686,19397
18687,18828
18688,9588
18689,18368
18690,2428
18691,4587
18692,9179
18693,16214
18694,18843
18695,10486
18696,1361
18697,12636
18698,581
18699,19530
18700,5439
18701,3203
18702,2613
18703,5591
18704,19814
18705,9373
18706,6547
18707,2117
18708,7548
18709,4630
18710,15571
18711,18676
18712,7792
18713,4812
18714,18407
18715,9489
18716,9453
18717,2562
18718,8772
18719,11851
18720,15057
18721,15081
18722,1277
18723,19143
18724,1847
18725,14885
18726,17032
18727,3035
18728,12897
18729,12815
18730,4445
18731,7185
18732,15304
18733,11269
18734,4551
18735,16865
18736,18524
18737,3409
18738,5937
18739,8205
18740,18847
18741,10094
18742,2414
18743,8698
18744,4198
18745,9953
18746,16422
18747,5889
18748,9468
18749,5222
18750,18286
18751,13457
18752,6317
18753,2620
18754,12969
18755,14295
18756,3335
18757,7734
18758,14463
18759,10430
18760,11226
18761,4141
18762,9330
18763,19529
18764,13713
18765,8748
18766,10967
18767,9582
18768,566
18769,13523
18770,14449
18771,4017
18772,2142
18773,16469
18774,12813
18775,7363
18776,15347
18777,15538
18778,10742
18779,596
18780,19739
18781,19352
18782,7912
18783,6872
18784,15311
18785,12698
18786,12495
18787,12956
18788,7142
18789,17114
18790,513
18791,17354
18792,17287
18793,13731
18794,5111
18795,2442
18796,1910
18797,11965
18798,17122
18799,16068
18800,880
18801,16397
18802,19231
18803,4537
18804,1576
18805,14004
18806,14794
18807,1446
18808,6593
18809,18154
18810,1961
18811,16310
18812,18990
18813,17419
18814,2625
18815,14234
18816,13477
18817,14825
18818,17096
18819,8472
18820,15907
18821,16096
18822,12322
18823,10995
18824,12709
18825,6459
18826,18950
18827,12021
18828,4557
18829,9015
18830,3517
18831,6704
18832,6688
18833,2618
18834,3780
18835,12452
18836,14673
18837,4073
18838,18015
18839,6405
18840,19124
18841,10934
18842,17084
18843,19728
18844,15246
18845,6901
18846,11806
18847,7935
18848,8322
18849,13747
18850,16399
18851,1553
18852,13377
18853,1027
18854,1649
18855,5536
18856,19643
18857,19524
18858,10005
18859,10389
18860,2956
18861,4932
18862,592
18863,19960
18864,1603
18865,17996
18866,5006
18867,5567
18868,18838
18869,14719
18870,8246
18871,3233
18872,13842
18873,10220
18874,17761
18875,2135
18876,16184
18877,8349
18878,16265
18879,3239
18880,6641
18881,13930
18882,11471
18883,12331
18884,9700
18885,6508
18886,15999
18887,1716
18888,18116
18889,18145
18890,15670
18891,18818
18892,6051
18893,9929
18894,18625
18895,6848
18896,2635
18897,8895
18898,11646
18899,7401
18900,6333
18901,12048
18902,2568
18903,4376
18904,6367
18905,16069
18906,6042
18907,6212
18908,6445
18909,6804
18910,9612
18911,19469
18912,9909
18913,6256
18914,11455
18915,12417
18916,5977
18917,201
18918,4313
18919,18072
18920,4887
18921,14575
18922,4204
18923,4031
18924,14431
18925,7439
18926,8761
18927,12986
18928,17477
18929,17598
18930,730
18931,16154
18932,7982
18933,16807
18934,17210
18935,9106
18936,6131
18937,15660
18938,8591
18939,3921
18940,5929
18941,2399
18942,10758
18943,17656
18944,10453
18945,7145
18946,4455
18947,13894
18948,18629
18949,16308
18950,3424
18951,15147
18952,10793
18953,11987
18954,7126
18955,7171
18956,4961
18957,17389
18958,10472
18959,18651
18960,111
18961,17647
18962,8602
18963,19637
18964,7526
18965,18974
18966,1853
18967,19249
18968,11063
18969,16725
18970,5569
18971,7072
18972,9031
18973,7968
18974,6786
18975,16765
18976,10054
18977,3396
18978,4675
18979,12641
18980,15469
18981,9026
18982,9747
18983,11520
18984,17010
18985,15444
18986,421
18987,5596
18988,6541
18989,11738
18990,13017
18991,12296
18992,5542
18993,10469
18994,3755
18995,5314
18996,9509
18997,607
18998,7857
18999,15857
19000,9196
19001,9968
19002,19945
19003,19086
19004,5890
19005,18515
19006,3794
19007,5935
19008,12090
19009,4784
19010,1403
19011,11054
19012,9662
19013,7625
19014,8210
19015,7105
19016,8109
19017,12822
19018,12736
19019,4241
19020,11722
19021,1293
19022,3506
19023,3344
19024,17220
19025,9214
19026,8964
19027,18055
19028,15535
19029,17232
19030,1070
19031,3489
19032,4149
19033,17935
19034,5452
19035,11660
19036,5133
19037,6474
19038,11892
19039,2275
19040,1020
19041,3309
19042,3011
19043,3564
19044,18186
19045,18644
19046,12180
19047,4746
19048,17491
19049,4841
19050,7272
19051,18846
19052,2085
19053,6637
19054,6975
19055,7454
19056,3931
19057,17009
19058,10432
19059,2528
19060,130
19061,8483
19062,7131
19063,3972
19064,5743
19065,19844
19066,8664
19067,6598
19068,15040
19069,7782
19070,5014
19071,7403
19072,19750
19073,9619
19074,8592
19075,6020
19076,3827
19077,11250
19078,8394
19079,3936
19080,14717
19081,5182
19082,14159
19083,6850
19084,19858
19085,14850
19086,2189
19087,6971
19088,879
19089,15881
19090,12266
19091,17041
19092,17791
19093,11870
19094,9493
19095,3107
19096,7188
19097,14029
19098,11499
19099,2402
19100,3679
19101,11955
19102,8468
19103,13306
19104,15223
19105,9203
19106,4773
19107,3314
19108,10403
19109,16748
19110,6724
19111,3467
19112,11865
19113,11443
19114,3077
19115,19559
19116,11232
19117,13588
19118,9388
19119,12864
19120,15130
19121,11871
19122,1852
19123,577
19124,9029
19125,4655
19126,4257
19127,7283
19128,6226
19129,8721
19130,16117
19131,13405
19132,18206
19133,11655
19134,8169
19135,19353
19136,7312
19137,5722
19138,1463
19139,10616
19140,16381
19141,17691
19142,15504
19143,3483
19144,3313
19145,8338
19146,6478
19147,4165
19148,8475
19149,10301
19150,8669
19151,10209
19152,73
19153,15452
19154,9538
19155,18514
19156,18160
19157,4602
19158,17332
19159,653
19160,19320
19161,3777
19162,14832
19163,15866
19164,3894
19165,7499
19166,6909
19167,19072
19168,5304
19169,2445
19170,17748
19171,9724
19172,14200
19173,18986
19174,17907
19175,7829
19176,19459
19177,10356
19178,10444
19179,13855
19180,1645
19181,1826
19182,6895
19183,15943
19184,12965
19185,17127
19186,3357
19187,8231
19188,1858
19189,2239
19190,12762
19191,1681
19192,19720
19193,19536
19194,595
19195,5554
19196,19474
19197,3338
19198,4046
19199,10343
19200,8256
19201,3661
19202,17141
19203,19914
19204,1998
19205,11019
19206,8770
19207,14954
19208,7172
19209,2703
19210,13098
19211,10851
19212,15929
19213,16791
19214,13662
19215,12890
19216,4524
19217,5608
19218,3726
19219,10168
19220,19312
19221,1034
19222,9348
19223,14126
19224,12025
19225,19210
19226,9559
19227,16778
19228,7585
19229,12081
19230,12500
19231,17992
19232,10571
19233,8053
19234,8679
19235,16524
19236,19204
19237,16567
19238,16271
19239,19170
19240,564
19241,16735
19242,9228
19243,8464
19244,1676
19245,13230
19246,17481
19247,12861
19248,4892
19249,13326
19250,15076
19251,10211
19252,8719
19253,17230
19254,18224
19255,18516
19256,14861
19257,4915
19258,12450
19259,3085
19260,10640
19261,14746
19262,17620
19263,12779
19264,16872
19265,14921
19266,10377
19267,43
19268,9261
19269,5043
19270,17229
19271,7717
19272,387
19273,3812
19274,5511
19275,19358
19276,4934
19277,7894
19278,6139
19279,15248
19280,18864
19281,19544
19282,9669
19283,9581
19284,64
19285,4583
19286,14615
19287,5482
19288,5720
19289,4041
19290,14000
19291,17278
19292,3687
19293,18591
19294,18973
19295,3413
19296,3603
19297,10603
19298,376
19299,129
19300,5499
19301,14701
19302,8590
19303,3439
19304,678
19305,9376
19306,19793
19307,3544
19308,4247
19309,11567
19310,892
19311,8826
19312,6376
19313,13628
19314,9462
19315,17648
19316,13310
19317,19290
19318,17057
19319,2302
19320,1749
19321,10744
19322,4736
19323,18049
19324,2691
19325,7043
19326,7715
19327,16075
19328,11612
19329,664
19330,3138
19331,13914
19332,12954
19333,3097
19334,4289
19335,17208
19336,4252
19337,845
19338,921
19339,15475
19340,8300
19341,16065
19342,4717
19343,12883
19344,917
19345,12449
19346,16543
19347,4126
19348,6810
19349,15096
19350,7162
19351,17768
19352,18825
19353,3530
19354,2680
19355,11803
19356,18820
19357,8380
19358,18664
19359,9262
19360,4240
19361,877
19362,17677
19363,3170
19364,17169
19365,883
19366,6049
19367,5440
19368,335
19369,15674
19370,13945
19371,10966
19372,10869
19373,4735
19374,2864
19375,1040
19376,13483
19377,8039
19378,19610
19379,19377
19380,10937
19381,12575
19382,4302
19383,4363
19384,7300
19385,16729
19386,17376
19387,17059
19388,6037
19389,9898
19390,18189
19391,270
19392,12229
19393,16761
19394,6091
19395,19653
19396,9838
19397,19147
19398,17185
19399,7280
19400,5426
19401,14176
19402,18992
19403,3773
19404,7870
19405,16587
19406,4794
19407,17306
19408,8270
19409,6793
19410,16943
19411,12717
19412,13623
19413,16309
19414,15888
19415,708
19416,12043
19417,8784
19418,2823
19419,13374
19420,10917
19421,7730
19422,12185
19423,15594
19424,5787
19425,17458
19426,18247
19427,9276
19428,940
19429,8056
19430,7148
19431,3961
19432,13400
19433,14269
19434,11260
19435,8136
19436,12904
19437,7888
19438,354
19439,14064
19440,12508
19441,19074
19442,10352
19443,9138
19444,6052
19445,15058
19446,5814
19447,1185
19448,4988
19449,1175
19450,18674
19451,12580
19452,13761
19453,4339
19454,11860
19455,5592
19456,14570
19457,4873
19458,14637
19459,4002
19460,7490
19461,6967
19462,13397
19463,8012
19464,15588
19465,2816
19466,5947
19467,5231
19468,4714
19469,15390
19470,14238
19471,9676
19472,4114
19473,5465
19474,19304
19475,17609
19476,12140
19477,6494
19478,18623
19479,6702
19480,2366
19481,10214
19482,11421
19483,9572
19484,11337
19485,10355
19486,5463
19487,948
19488,18453
19489,439
19490,18360
19491,19630
19492,448
19493,8198
19494,13221
19495,5429
19496,11998
19497,5414
19498,10507
19499,3983
19500,16043
19501,479
19502,13408
19503,16287
19504,3716
19505,5280
19506,16037
19507,15755
19508,6512
19509,5959
19510,10479
19511,12213
19512,7614
19513,456
19514,7487
19515,15251
19516,2838
19517,9980
19518,9787
19519,8654
19520,7373
19521,7080
19522,6475
19523,6837
19524,15809
19525,18534
19526,32
19527,15976
19528,11219
19529,8335
19530,260
19531,15372
19532,12673
19533,13681
19534,9058
19535,2615
19536,9294
19537,5662
19538,17101
19539,1194
19540,19854
19541,7055
19542,3752
19543,17560
19544,4287
19545,19089
19546,16663
19547,1886
19548,9009
19549,6209
19550,14938
19551,19649
19552,2472
19553,6136
19554,18408
19555,13389
19556,4353
19557,4051
19558,13612
19559,19388
19560,576
19561,10323
19562,11434
19563,14905
19564,15357
19565,3328
19566,17364
19567,15292
19568,15838
19569,12608
19570,5430
19571,18002
19572,9494
19573,15550
19574,924
19575,18130
19576,4186
19577,10641
19578,13766
19579,19784
19580,13095
19581,1995
19582,18210
19583,15004
19584,13479
19585,1595
19586,11344
19587,9496
19588,3226
19589,14916
19590,10378
19591,7428
19592,14211
19593,18839
19594,18640
19595,4511
19596,15560
19597,18171
19598,15063
19599,2271
19600,11768
19601,1694
19602,6477
19603,4166
19604,4442
19605,5666
19606,14667
19607,9224
19608,7932
19609,11629
19610,6467
19611,17868
19612,14340
19613,1712
19614,14942
19615,18436
19616,668
19617,5108
19618,2892
19619,9176
19620,4618
19621,19297
19622,11027
19623,13897
19624,11409
19625,16980
19626,15241
19627,12409
19628,11906
19629,10518
19630,11178
19631,16833
19632,7249
19633,16930
19634,15440
19635,15064
19636,6441
19637,9597
19638,2601
19639,2314
19640,9490
19641,15846
19642,14287
19643,10114
19644,11004
19645,13225
19646,8249
19647,10699
19648,16824
19649,4907
19650,11887
19651,14651
19652,12750
19653,6714
19654,1356
19655,19355
19656,9789
19657,13042
19658,7351
19659,15318
19660,10300
19661,3700
19662,16575
19663,7058
19664,16654
19665,14901
19666,16333
19667,18387
19668,8819
19669,6720
19670,6944
19671,9740
19672,10136
19673,3495
19674,8821
19675,15022
19676,8919
19677,2563
19678,11548
19679,7307
19680,13698
19681,17394
19682,16362
19683,19918
19684,19206
19685,5041
19686,7905
19687,18628
19688,14112
19689,1121
19690,6077
19691,7254
19692,13152
19693,17497
19694,2120
19695,13331
19696,11305
19697,3113
19698,10862
19699,11843
19700,1405
19701,17807
19702,3601
19703,17569
19704,15557
19705,9265
19706,12260
19707,8749
19708,10199
19709,15091
19710,8173
19711,10625
19712,12516
19713,18933
19714,228
19715,13600
19716,4320
19717,2167
19718,9782
19719,16430
19720,3303
19721,19859
19722,8765
19723,4296
19724,15111
19725,5891
19726,6332
19727,8710
19728,6790
19729,14248
19730,16332
19731,5143
19732,18912
19733,10626
19734,16367
19735,18771
19736,19966
19737,8510
19738,18184
19739,312
19740,9860
19741,6293
19742,6635
19743,2943
19744,1952
19745,7774
19746,8363
19747,12513
19748,16954
19749,14411
19750,5270
19751,3904
19752,11649
19753,19890
19754,16965
19755,2889
19756,15476
19757,390
19758,11472
19759,9442
19760,17240
19761,10608
19762,9151
19763,14559
19764,8331
19765,6021
19766,6514
19767,1286
19768,6979
19769,6970
19770,578
19771,9925
19772,17773
19773,14317
19774,11604
19775,10294
19776,8904
19777,2736
19778,19504
19779,12935
19780,17965
19781,8272
19782,16106
19783,16617
19784,13810
19785,14270
19786,9160
19787,2268
19788,17155
19789,5164
19790,15981
19791,9309
19792,16022
19793,4809
19794,8428
19795,4598
19796,14451
19797,5340
19798,2440
19799,1974
19800,3022
19801,4285
19802,10526
19803,12435
19804,16691
19805,7473
19806,12905
19807,19846
19808,12317
19809,12086
19810,18693
19811,4945
19812,13981
19813,19640
19814,4095
19815,18894
19816,4605
19817,1022
19818,11175
19819,7569
19820,19309
19821,26
19822,1165
19823,14049
19824,10893
19825,900
19826,15030
19827,8589
19828,11542
19829,4248
19830,3639
19831,4410
19832,7286
19833,14852
19834,16076
19835,12902
19836,12088
19837,17473
19838,16256
19839,9274
19840,5855
19841,16845
19842,5212
19843,17215
19844,18573
19845,5832
19846,13567
19847,16989
19848,7389
19849,14948
19850,13014
19851,9956
19852,13677
19853,7907
19854,17345
19855,14436
19856,17919
19857,8840
19858,2225
19859,17202
19860,715
19861,17721
19862,3599
19863,16967
19864,10134
19865,5518
19866,7091
19867,7781
19868,4214
19869,13527
19870,15803
19871,18060
19872,8203
19873,9422
19874,17540
19875,19822
19876,585
19877,8463
19878,18871
19879,4748
19880,583
19881,6849
19882,2621
19883,2899
19884,19891
19885,16677
19886,6829
19887,3282
19888,4181
19889,16701
19890,15330
19891,7118
19892,13207
19893,8333
19894,14983
19895,11234
19896,19473
19897,528
19898,11645
19899,233
19900,18461
19901,5436
19902,6007
19903,501
19904,2904
19905,1555
19906,15927
19907,9632
19908,10245
19909,14767
19910,12749
19911,18234
19912,14818
19913,11577
19914,3670
19915,5811
19916,17439
19917,13123
19918,13455
19919,916
19920,8348
19921,7938
19922,3868
19923,18656
19924,13580
19925,5598
19926,1038
19927,14499
19928,14542
19929,10344
19930,4106
19931,14033
19932,4282
19933,16030
19934,6391
19935,11046
19936,11193
19937,9336
19938,5846
19939,18158
19940,7632
19941,14216
19942,6063
19943,9705
19944,8817
19945,15427
19946,11021
19947,10940
19948,10492
19949,15679
19950,10771
19951,4352
19952,13243
19953,5957
19954,4553
19955,326
19956,11974
19957,5902
19958,7702
19959,9695
19960,99
19961,8321
19962,72
19963,15566
19964,17492
19965,14020
19966,3490
19967,6418
19968,14382
19969,17968
19970,9954
19971,8406
19972,12767
19973,5872
19974,4008
19975,7436
19976,18870
19977,6064
19978,7999
19979,1266
19980,3575
